Company,Date,Close/Last,Volume,Open,High,Low
NFLX,01-09-2018,0.74,0.03,0.75,0.75,0.75
NFLX,01-08-2018,0.75,0.03,0.75,0.74,0.75
NFLX,01-05-2018,0.75,0.04,0.74,0.73,0.74
NFLX,01-04-2018,0.73,0.03,0.73,0.72,0.73
NFLX,01-03-2018,0.73,0.05,0.72,0.72,0.72
NFLX,01-02-2018,0.71,0.06,0.7,0.71,0.7
NFLX,12/29/2017,0.68,0.03,0.68,0.68,0.69
NFLX,12/28/2017,0.68,0.06,0.66,0.68,0.67
NFLX,12/27/2017,0.66,0.02,0.67,0.66,0.67
NFLX,12/26/2017,0.67,0.01,0.67,0.66,0.67
NFLX,12/22/2017,0.67,0.02,0.67,0.67,0.67
NFLX,12/21/2017,0.67,0.02,0.67,0.67,0.67
NFLX,12/20/2017,0.67,0.03,0.67,0.66,0.67
NFLX,12/19/2017,0.66,0.04,0.67,0.67,0.67
NFLX,12/18/2017,0.68,0.03,0.68,0.67,0.68
NFLX,12/15/2017,0.68,0.04,0.67,0.67,0.68
NFLX,12/14/2017,0.67,0.04,0.67,0.67,0.67
NFLX,12/13/2017,0.67,0.02,0.66,0.66,0.67
NFLX,12-12-2017,0.66,0.02,0.66,0.66,0.66
NFLX,12-11-2017,0.66,0.03,0.67,0.66,0.67
NFLX,12-08-2017,0.67,0.03,0.66,0.66,0.67
NFLX,12-07-2017,0.66,0.02,0.66,0.65,0.66
NFLX,12-06-2017,0.66,0.03,0.65,0.65,0.66
NFLX,12-05-2017,0.65,0.03,0.65,0.66,0.65
NFLX,12-04-2017,0.65,0.05,0.67,0.66,0.64
NFLX,12-01-2017,0.66,0.03,0.66,0.66,0.66
NFLX,11/30/2017,0.67,0.04,0.68,0.67,0.67
NFLX,11/29/2017,0.67,0.09,0.71,0.7,0.66
NFLX,11/28/2017,0.71,0.04,0.69,0.7,0.7
NFLX,11/27/2017,0.69,0.01,0.69,0.68,0.7
NFLX,11/24/2017,0.7,0.01,0.7,0.69,0.7
NFLX,11/22/2017,0.7,0.03,0.7,0.69,0.7
NFLX,11/21/2017,0.7,0.02,0.69,0.69,0.7
NFLX,11/20/2017,0.69,0.02,0.69,0.68,0.69
NFLX,11/17/2017,0.69,0.02,0.69,0.69,0.69
NFLX,11/16/2017,0.69,0.03,0.69,0.69,0.7
NFLX,11/15/2017,0.68,0.02,0.69,0.68,0.69
NFLX,11/14/2017,0.7,0.02,0.69,0.68,0.69
NFLX,11/13/2017,0.69,0.02,0.68,0.69,0.69
NFLX,11-10-2017,0.68,0.04,0.68,0.67,0.68
NFLX,11-09-2017,0.69,0.03,0.69,0.68,0.69
NFLX,11-08-2017,0.7,0.02,0.7,0.69,0.7
NFLX,11-07-2017,0.7,0.03,0.71,0.7,0.7
NFLX,11-06-2017,0.71,0.03,0.71,0.71,0.71
NFLX,11-03-2017,0.71,0.02,0.71,0.7,0.71
NFLX,11-02-2017,0.71,0.02,0.7,0.7,0.71
NFLX,11-01-2017,0.7,0.03,0.7,0.7,0.7
NFLX,10/31/2017,0.7,0.03,0.7,0.69,0.7
NFLX,10/30/2017,0.7,0.03,0.71,0.7,0.71
NFLX,10/27/2017,0.71,0.05,0.7,0.7,0.71
NFLX,10/26/2017,0.69,0.03,0.69,0.69,0.7
NFLX,10/25/2017,0.69,0.03,0.69,0.69,0.69
NFLX,10/24/2017,0.7,0.04,0.68,0.69,0.69
NFLX,10/23/2017,0.68,0.04,0.69,0.68,0.69
NFLX,10/20/2017,0.69,0.03,0.7,0.69,0.7
NFLX,10/19/2017,0.69,0.04,0.68,0.68,0.69
NFLX,10/18/2017,0.69,0.07,0.71,0.7,0.7
NFLX,10/17/2017,0.71,0.15,0.71,0.71,0.71
NFLX,10/16/2017,0.72,0.14,0.72,0.71,0.71
NFLX,10/13/2017,0.71,0.07,0.71,0.7,0.71
NFLX,10-12-2017,0.7,0.04,0.7,0.69,0.7
NFLX,10-11-2017,0.69,0.03,0.69,0.69,0.7
NFLX,10-10-2017,0.69,0.03,0.7,0.69,0.69
NFLX,10-09-2017,0.7,0.04,0.71,0.7,0.71
NFLX,10-06-2017,0.7,0.09,0.69,0.7,0.69
NFLX,10-05-2017,0.69,0.12,0.66,0.68,0.66
NFLX,10-04-2017,0.66,0.05,0.64,0.65,0.65
NFLX,10-03-2017,0.64,0.02,0.63,0.63,0.64
NFLX,10-02-2017,0.63,0.04,0.65,0.64,0.63
NFLX,09/29/2017,0.64,0.02,0.64,0.64,0.65
NFLX,09/28/2017,0.64,0.02,0.64,0.64,0.64
NFLX,09/27/2017,0.65,0.03,0.64,0.64,0.65
NFLX,09/26/2017,0.64,0.03,0.64,0.63,0.63
NFLX,09/25/2017,0.63,0.05,0.66,0.65,0.64
NFLX,09/22/2017,0.67,0.03,0.67,0.66,0.67
NFLX,09/21/2017,0.67,0.04,0.66,0.66,0.66
NFLX,09/20/2017,0.66,0.02,0.66,0.65,0.66
NFLX,09/19/2017,0.66,0.03,0.66,0.65,0.66
NFLX,09/18/2017,0.66,0.03,0.65,0.65,0.66
NFLX,09/15/2017,0.65,0.03,0.65,0.65,0.65
NFLX,09/14/2017,0.65,0.02,0.65,0.65,0.65
NFLX,09/13/2017,0.65,0.02,0.65,0.64,0.66
NFLX,09-12-2017,0.66,0.04,0.65,0.65,0.65
NFLX,09-11-2017,0.65,0.03,0.63,0.64,0.64
NFLX,09-08-2017,0.63,0.02,0.63,0.63,0.63
NFLX,09-07-2017,0.64,0.03,0.63,0.63,0.64
NFLX,09-06-2017,0.64,0.05,0.62,0.63,0.62
NFLX,09-05-2017,0.62,0.02,0.61,0.61,0.62
NFLX,09-01-2017,0.62,0.02,0.62,0.62,0.62
NFLX,08/31/2017,0.62,0.04,0.62,0.62,0.62
NFLX,08/30/2017,0.62,0.05,0.6,0.61,0.61
NFLX,08/29/2017,0.6,0.02,0.58,0.59,0.59
NFLX,08/28/2017,0.59,0.02,0.59,0.59,0.59
NFLX,08/25/2017,0.59,0.02,0.6,0.59,0.59
NFLX,08/24/2017,0.6,0.03,0.6,0.6,0.6
NFLX,08/23/2017,0.6,0.02,0.6,0.59,0.6
NFLX,08/22/2017,0.6,0.02,0.59,0.59,0.6
NFLX,08/21/2017,0.59,0.04,0.59,0.59,0.59
NFLX,08/18/2017,0.59,0.04,0.59,0.59,0.6
NFLX,08/17/2017,0.59,0.03,0.6,0.6,0.59
NFLX,08/16/2017,0.6,0.04,0.59,0.6,0.6
NFLX,08/15/2017,0.6,0.03,0.61,0.6,0.6
NFLX,08/14/2017,0.61,0.04,0.6,0.6,0.61
NFLX,08-11-2017,0.61,0.03,0.6,0.6,0.61
NFLX,08-10-2017,0.6,0.06,0.62,0.61,0.6
NFLX,08-09-2017,0.62,0.06,0.61,0.61,0.61
NFLX,08-08-2017,0.63,0.03,0.64,0.64,0.64
NFLX,08-07-2017,0.64,0.02,0.64,0.64,0.64
NFLX,08-04-2017,0.64,0.02,0.64,0.63,0.64
NFLX,08-03-2017,0.64,0.02,0.64,0.63,0.64
NFLX,08-02-2017,0.64,0.03,0.65,0.64,0.64
NFLX,08-01-2017,0.65,0.03,0.65,0.65,0.65
NFLX,07/31/2017,0.65,0.02,0.65,0.65,0.65
NFLX,07/28/2017,0.65,0.03,0.65,0.65,0.65
NFLX,07/27/2017,0.65,0.07,0.67,0.66,0.64
NFLX,07/26/2017,0.67,0.02,0.67,0.66,0.67
NFLX,07/25/2017,0.66,0.03,0.67,0.66,0.67
NFLX,07/24/2017,0.67,0.05,0.67,0.66,0.67
NFLX,07/21/2017,0.67,0.05,0.65,0.67,0.66
NFLX,07/20/2017,0.65,0.04,0.65,0.65,0.66
NFLX,07/19/2017,0.65,0.11,0.65,0.65,0.65
NFLX,07/18/2017,0.65,0.27,0.62,0.65,0.63
NFLX,07/17/2017,0.57,0.1,0.58,0.57,0.57
NFLX,07/14/2017,0.57,0.03,0.56,0.56,0.57
NFLX,07/13/2017,0.56,0.04,0.56,0.56,0.56
NFLX,07-12-2017,0.56,0.05,0.55,0.55,0.56
NFLX,07-11-2017,0.55,0.02,0.54,0.54,0.54
NFLX,07-10-2017,0.54,0.03,0.53,0.53,0.54
NFLX,07-07-2017,0.53,0.03,0.52,0.53,0.53
NFLX,07-06-2017,0.52,0.03,0.52,0.51,0.52
NFLX,07-05-2017,0.52,0.02,0.52,0.52,0.52
NFLX,07-03-2017,0.52,0.02,0.53,0.52,0.52
NFLX,06/30/2017,0.53,0.03,0.53,0.53,0.53
NFLX,06/29/2017,0.53,0.04,0.54,0.53,0.53
NFLX,06/28/2017,0.54,0.03,0.54,0.54,0.54
NFLX,06/27/2017,0.54,0.04,0.55,0.55,0.54
NFLX,06/26/2017,0.56,0.03,0.56,0.56,0.56
NFLX,06/23/2017,0.56,0.03,0.55,0.55,0.55
NFLX,06/22/2017,0.55,0.02,0.55,0.54,0.55
NFLX,06/21/2017,0.55,0.03,0.54,0.54,0.55
NFLX,06/20/2017,0.54,0.02,0.54,0.54,0.54
NFLX,06/19/2017,0.54,0.04,0.55,0.54,0.55
NFLX,06/16/2017,0.54,0.04,0.54,0.54,0.54
NFLX,06/15/2017,0.54,0.04,0.53,0.53,0.53
NFLX,06/14/2017,0.54,0.03,0.55,0.54,0.54
NFLX,06/13/2017,0.54,0.05,0.55,0.54,0.54
NFLX,06-12-2017,0.54,0.09,0.55,0.54,0.53
NFLX,06-09-2017,0.56,0.06,0.59,0.58,0.55
NFLX,06-08-2017,0.59,0.02,0.59,0.58,0.59
NFLX,06-07-2017,0.59,0.01,0.59,0.58,0.59
NFLX,06-06-2017,0.59,0.02,0.58,0.58,0.59
NFLX,06-05-2017,0.59,0.02,0.59,0.58,0.59
NFLX,06-02-2017,0.59,0.02,0.58,0.58,0.58
NFLX,06-01-2017,0.58,0.02,0.58,0.57,0.58
NFLX,05/31/2017,0.58,0.03,0.58,0.57,0.58
NFLX,05/30/2017,0.58,0.02,0.58,0.58,0.58
NFLX,05/26/2017,0.58,0.02,0.58,0.57,0.58
NFLX,05/25/2017,0.58,0.05,0.57,0.57,0.58
NFLX,05/24/2017,0.56,0.01,0.56,0.55,0.56
NFLX,05/23/2017,0.56,0.01,0.56,0.55,0.56
NFLX,05/22/2017,0.56,0.02,0.56,0.55,0.56
NFLX,05/19/2017,0.56,0.02,0.55,0.55,0.56
NFLX,05/18/2017,0.55,0.03,0.54,0.55,0.55
NFLX,05/17/2017,0.54,0.05,0.56,0.55,0.55
NFLX,05/16/2017,0.57,0.02,0.57,0.56,0.57
NFLX,05/15/2017,0.57,0.03,0.57,0.56,0.57
NFLX,05-12-2017,0.57,0.03,0.56,0.56,0.57
NFLX,05-11-2017,0.56,0.03,0.57,0.56,0.57
NFLX,05-10-2017,0.57,0.04,0.56,0.56,0.56
NFLX,05-09-2017,0.56,0.02,0.55,0.55,0.56
NFLX,05-08-2017,0.55,0.02,0.55,0.55,0.56
NFLX,05-05-2017,0.56,0.03,0.56,0.55,0.56
NFLX,05-04-2017,0.56,0.03,0.55,0.55,0.55
NFLX,05-03-2017,0.55,0.02,0.55,0.55,0.56
NFLX,05-02-2017,0.55,0.03,0.55,0.55,0.55
NFLX,05-01-2017,0.55,0.05,0.54,0.55,0.54
NFLX,04/28/2017,0.54,0.03,0.54,0.53,0.54
NFLX,04/27/2017,0.54,0.04,0.53,0.54,0.54
NFLX,04/26/2017,0.53,0.05,0.54,0.53,0.53
NFLX,04/25/2017,0.54,0.13,0.52,0.54,0.52
NFLX,04/24/2017,0.51,0.02,0.51,0.5,0.51
NFLX,04/21/2017,0.51,0.03,0.5,0.5,0.5
NFLX,04/20/2017,0.5,0.04,0.5,0.49,0.5
NFLX,04/19/2017,0.49,0.07,0.51,0.5,0.5
NFLX,04/18/2017,0.51,0.12,0.52,0.51,0.5
NFLX,04/17/2017,0.52,0.1,0.51,0.51,0.52
NFLX,04/13/2017,0.51,0.02,0.51,0.5,0.51
NFLX,04-12-2017,0.51,0.02,0.51,0.51,0.51
NFLX,04-11-2017,0.51,0.02,0.51,0.5,0.51
NFLX,04-10-2017,0.51,0.03,0.51,0.5,0.51
NFLX,04-07-2017,0.51,0.01,0.51,0.5,0.51
NFLX,04-06-2017,0.51,0.01,0.51,0.5,0.51
NFLX,04-05-2017,0.51,0.02,0.52,0.51,0.51
NFLX,04-04-2017,0.52,0.02,0.52,0.51,0.52
NFLX,04-03-2017,0.52,0.02,0.52,0.52,0.52
NFLX,03/31/2017,0.52,0.02,0.52,0.52,0.53
NFLX,03/30/2017,0.52,0.02,0.52,0.52,0.53
NFLX,03/29/2017,0.52,0.02,0.51,0.51,0.52
NFLX,03/28/2017,0.51,0.02,0.51,0.51,0.52
NFLX,03/27/2017,0.51,0.02,0.5,0.5,0.5
NFLX,03/24/2017,0.5,0.02,0.5,0.5,0.51
NFLX,03/23/2017,0.5,0.02,0.5,0.5,0.51
NFLX,03/22/2017,0.51,0.04,0.5,0.5,0.5
NFLX,03/21/2017,0.5,0.04,0.52,0.51,0.51
NFLX,03/20/2017,0.52,0.01,0.51,0.51,0.52
NFLX,03/17/2017,0.51,0.03,0.51,0.51,0.51
NFLX,03/16/2017,0.51,0.03,0.51,0.51,0.52
NFLX,03/15/2017,0.51,0.03,0.51,0.51,0.51
NFLX,03/14/2017,0.51,0.02,0.51,0.5,0.51
NFLX,03/13/2017,0.51,0.02,0.5,0.5,0.5
NFLX,03-10-2017,0.5,0.01,0.5,0.49,0.5
NFLX,03-09-2017,0.5,0.01,0.5,0.49,0.5
NFLX,03-08-2017,0.5,0.02,0.5,0.5,0.5
NFLX,03-07-2017,0.5,0.02,0.5,0.5,0.5
NFLX,03-06-2017,0.5,0.04,0.5,0.5,0.5
NFLX,03-03-2017,0.49,0.03,0.49,0.49,0.5
NFLX,03-02-2017,0.49,0.03,0.5,0.5,0.5
NFLX,03-01-2017,0.51,0.02,0.51,0.5,0.51
NFLX,02/28/2017,0.5,0.02,0.51,0.5,0.51
NFLX,02/27/2017,0.51,0.02,0.51,0.5,0.51
NFLX,02/24/2017,0.51,0.01,0.5,0.5,0.51
NFLX,02/23/2017,0.51,0.02,0.51,0.5,0.51
NFLX,02/22/2017,0.51,0.02,0.51,0.5,0.51
NFLX,02/21/2017,0.51,0.02,0.51,0.5,0.51
NFLX,02/17/2017,0.5,0.02,0.5,0.5,0.51
NFLX,02/16/2017,0.5,0.01,0.5,0.5,0.51
NFLX,02/15/2017,0.5,0.03,0.5,0.5,0.5
NFLX,02/14/2017,0.5,0.05,0.51,0.5,0.5
NFLX,02/13/2017,0.51,0.02,0.51,0.51,0.51
NFLX,02-10-2017,0.51,0.03,0.51,0.51,0.52
NFLX,02-09-2017,0.51,0.02,0.51,0.51,0.51
NFLX,02-08-2017,0.51,0.04,0.51,0.51,0.51
NFLX,02-07-2017,0.51,0.05,0.5,0.5,0.51
NFLX,02-06-2017,0.5,0.02,0.5,0.49,0.5
NFLX,02-03-2017,0.5,0.02,0.49,0.49,0.5
NFLX,02-02-2017,0.49,0.02,0.5,0.49,0.5
NFLX,02-01-2017,0.5,0.03,0.5,0.5,0.5
NFLX,01/31/2017,0.5,0.02,0.5,0.49,0.5
NFLX,01/30/2017,0.5,0.05,0.5,0.49,0.5
NFLX,01/27/2017,0.5,0.05,0.49,0.5,0.5
NFLX,01/26/2017,0.49,0.03,0.5,0.49,0.5
NFLX,01/25/2017,0.49,0.04,0.5,0.49,0.5
NFLX,01/24/2017,0.5,0.04,0.49,0.49,0.49
NFLX,01/23/2017,0.49,0.04,0.49,0.49,0.49
NFLX,01/20/2017,0.49,0.05,0.49,0.49,0.49
NFLX,01/19/2017,0.49,0.14,0.5,0.5,0.5
NFLX,01/18/2017,0.47,0.1,0.47,0.47,0.47
NFLX,01/17/2017,0.47,0.07,0.48,0.47,0.47
NFLX,01/13/2017,0.47,0.06,0.46,0.47,0.47
NFLX,01-12-2017,0.46,0.03,0.46,0.46,0.46
NFLX,01-11-2017,0.46,0.03,0.46,0.46,0.46
NFLX,01-10-2017,0.46,0.03,0.46,0.46,0.46
NFLX,01-09-2017,0.46,0.03,0.46,0.46,0.47
NFLX,01-06-2017,0.46,0.06,0.47,0.47,0.46
NFLX,01-05-2017,0.47,0.06,0.46,0.46,0.46
NFLX,01-04-2017,0.46,0.04,0.45,0.45,0.45
NFLX,01-03-2017,0.45,0.05,0.44,0.45,0.44
NFLX,12/30/2016,0.44,0.02,0.45,0.44,0.44
NFLX,12/29/2016,0.44,0.02,0.44,0.44,0.44
NFLX,12/28/2016,0.45,0.02,0.46,0.45,0.45
NFLX,12/27/2016,0.45,0.03,0.45,0.45,0.45
NFLX,12/23/2016,0.44,0.01,0.44,0.44,0.45
NFLX,12/22/2016,0.44,0.02,0.45,0.44,0.45
NFLX,12/21/2016,0.45,0.04,0.44,0.44,0.45
NFLX,12/20/2016,0.44,0.02,0.44,0.44,0.45
NFLX,12/19/2016,0.44,0.02,0.44,0.44,0.44
NFLX,12/16/2016,0.44,0.04,0.45,0.44,0.44
NFLX,12/15/2016,0.44,0.04,0.44,0.44,0.44
NFLX,12/14/2016,0.44,0.03,0.44,0.43,0.44
NFLX,12/13/2016,0.44,0.03,0.44,0.44,0.44
NFLX,12-12-2016,0.43,0.02,0.43,0.43,0.44
NFLX,12-09-2016,0.43,0.02,0.44,0.43,0.44
NFLX,12-08-2016,0.44,0.05,0.44,0.44,0.44
NFLX,12-07-2016,0.44,0.05,0.44,0.44,0.44
NFLX,12-06-2016,0.44,0.07,0.42,0.43,0.43
NFLX,12-05-2016,0.42,0.04,0.43,0.42,0.42
NFLX,12-02-2016,0.43,0.05,0.41,0.42,0.42
NFLX,12-01-2016,0.41,0.05,0.41,0.41,0.41
NFLX,11/30/2016,0.41,0.04,0.42,0.42,0.42
NFLX,11/29/2016,0.42,0.04,0.41,0.41,0.42
NFLX,11/28/2016,0.41,0.03,0.41,0.41,0.41
NFLX,11/25/2016,0.41,0.0,0.42,0.41,0.42
NFLX,11/23/2016,0.42,0.02,0.42,0.41,0.42
NFLX,11/22/2016,0.42,0.04,0.42,0.42,0.42
NFLX,11/21/2016,0.42,0.04,0.41,0.41,0.42
NFLX,11/18/2016,0.41,0.04,0.41,0.4,0.41
NFLX,11/17/2016,0.41,0.03,0.41,0.41,0.41
NFLX,11/16/2016,0.41,0.03,0.4,0.4,0.4
NFLX,11/15/2016,0.4,0.04,0.4,0.4,0.4
NFLX,11/14/2016,0.4,0.06,0.4,0.4,0.4
NFLX,11-11-2016,0.41,0.07,0.41,0.41,0.4
NFLX,11-10-2016,0.41,0.12,0.43,0.43,0.41
NFLX,11-09-2016,0.43,0.04,0.43,0.43,0.43
NFLX,11-08-2016,0.44,0.02,0.44,0.44,0.44
NFLX,11-07-2016,0.44,0.03,0.44,0.44,0.44
NFLX,11-04-2016,0.43,0.02,0.43,0.43,0.44
NFLX,11-03-2016,0.43,0.03,0.43,0.43,0.44
NFLX,11-02-2016,0.43,0.02,0.43,0.43,0.44
NFLX,11-01-2016,0.44,0.04,0.44,0.44,0.44
NFLX,10/31/2016,0.44,0.04,0.45,0.44,0.45
NFLX,10/28/2016,0.45,0.04,0.45,0.45,0.45
NFLX,10/27/2016,0.45,0.04,0.45,0.45,0.45
NFLX,10/26/2016,0.45,0.05,0.45,0.45,0.45
NFLX,10/25/2016,0.45,0.05,0.45,0.45,0.45
NFLX,10/24/2016,0.45,0.1,0.45,0.45,0.45
NFLX,10/21/2016,0.45,0.12,0.43,0.44,0.44
NFLX,10/20/2016,0.44,0.09,0.43,0.43,0.43
NFLX,10/19/2016,0.43,0.14,0.42,0.43,0.42
NFLX,10/18/2016,0.42,0.27,0.41,0.42,0.42
NFLX,10/17/2016,0.35,0.16,0.35,0.35,0.35
NFLX,10/14/2016,0.36,0.05,0.36,0.35,0.36
NFLX,10/13/2016,0.35,0.05,0.34,0.35,0.35
NFLX,10-12-2016,0.35,0.04,0.36,0.36,0.35
NFLX,10-11-2016,0.35,0.05,0.36,0.36,0.36
NFLX,10-10-2016,0.36,0.04,0.36,0.36,0.37
NFLX,10-07-2016,0.37,0.05,0.37,0.37,0.37
NFLX,10-06-2016,0.37,0.04,0.37,0.37,0.37
NFLX,10-05-2016,0.37,0.08,0.36,0.37,0.37
NFLX,10-04-2016,0.36,0.07,0.36,0.36,0.36
NFLX,10-03-2016,0.36,0.09,0.34,0.36,0.35
NFLX,09/30/2016,0.35,0.06,0.34,0.35,0.35
NFLX,09/29/2016,0.34,0.03,0.34,0.34,0.34
NFLX,09/28/2016,0.34,0.04,0.34,0.34,0.34
NFLX,09/27/2016,0.34,0.06,0.33,0.34,0.34
NFLX,09/26/2016,0.33,0.04,0.34,0.33,0.34
NFLX,09/23/2016,0.34,0.03,0.34,0.34,0.34
NFLX,09/22/2016,0.34,0.07,0.34,0.33,0.34
NFLX,09/21/2016,0.33,0.12,0.34,0.34,0.33
NFLX,09/20/2016,0.35,0.02,0.35,0.34,0.35
NFLX,09/19/2016,0.35,0.05,0.35,0.35,0.35
NFLX,09/16/2016,0.35,0.05,0.34,0.34,0.35
NFLX,09/15/2016,0.34,0.03,0.34,0.34,0.34
NFLX,09/14/2016,0.34,0.05,0.34,0.34,0.35
NFLX,09/13/2016,0.34,0.07,0.34,0.34,0.34
NFLX,09-12-2016,0.35,0.04,0.34,0.34,0.34
NFLX,09-09-2016,0.34,0.04,0.35,0.34,0.34
NFLX,09-08-2016,0.35,0.03,0.35,0.35,0.35
NFLX,09-07-2016,0.35,0.03,0.35,0.35,0.35
NFLX,09-06-2016,0.35,0.05,0.34,0.35,0.35
NFLX,09-02-2016,0.34,0.02,0.34,0.34,0.35
NFLX,09-01-2016,0.34,0.02,0.34,0.34,0.35
NFLX,08/31/2016,0.34,0.02,0.34,0.34,0.34
NFLX,08/30/2016,0.34,0.03,0.34,0.34,0.35
NFLX,08/29/2016,0.34,0.05,0.34,0.34,0.34
NFLX,08/26/2016,0.34,0.04,0.34,0.34,0.34
NFLX,08/25/2016,0.34,0.06,0.34,0.34,0.34
NFLX,08/24/2016,0.34,0.03,0.34,0.33,0.34
NFLX,08/23/2016,0.34,0.03,0.34,0.33,0.34
NFLX,08/22/2016,0.34,0.03,0.34,0.33,0.34
NFLX,08/19/2016,0.34,0.04,0.34,0.34,0.34
NFLX,08/18/2016,0.34,0.04,0.34,0.34,0.34
NFLX,08/17/2016,0.34,0.05,0.33,0.34,0.34
NFLX,08/16/2016,0.33,0.03,0.33,0.33,0.34
NFLX,08/15/2016,0.34,0.04,0.34,0.34,0.34
NFLX,08-12-2016,0.34,0.04,0.34,0.34,0.34
NFLX,08-11-2016,0.34,0.05,0.33,0.33,0.34
NFLX,08-10-2016,0.33,0.04,0.33,0.33,0.33
NFLX,08-09-2016,0.33,0.05,0.33,0.33,0.33
NFLX,08-08-2016,0.33,0.06,0.34,0.33,0.33
NFLX,08-05-2016,0.34,0.11,0.33,0.34,0.33
NFLX,08-04-2016,0.33,0.03,0.33,0.32,0.33
NFLX,08-03-2016,0.33,0.04,0.33,0.33,0.33
NFLX,08-02-2016,0.33,0.06,0.33,0.33,0.33
NFLX,08-01-2016,0.33,0.06,0.32,0.33,0.32
NFLX,07/29/2016,0.32,0.04,0.32,0.32,0.32
NFLX,07/28/2016,0.32,0.03,0.32,0.32,0.32
NFLX,07/27/2016,0.32,0.05,0.32,0.32,0.32
NFLX,07/26/2016,0.32,0.12,0.32,0.32,0.32
NFLX,07/25/2016,0.31,0.09,0.3,0.3,0.3
NFLX,07/22/2016,0.3,0.07,0.3,0.3,0.3
NFLX,07/21/2016,0.3,0.1,0.31,0.31,0.3
NFLX,07/20/2016,0.31,0.15,0.3,0.31,0.31
NFLX,07/19/2016,0.3,0.36,0.3,0.3,0.3
NFLX,07/18/2016,0.35,0.17,0.35,0.35,0.35
NFLX,07/15/2016,0.35,0.05,0.35,0.34,0.35
NFLX,07/14/2016,0.35,0.06,0.34,0.34,0.35
NFLX,07/13/2016,0.34,0.05,0.34,0.34,0.34
NFLX,07-12-2016,0.34,0.07,0.33,0.34,0.34
NFLX,07-11-2016,0.33,0.08,0.34,0.34,0.34
NFLX,07-08-2016,0.34,0.05,0.34,0.34,0.34
NFLX,07-07-2016,0.33,0.06,0.33,0.33,0.33
NFLX,07-06-2016,0.33,0.1,0.33,0.33,0.33
NFLX,07-05-2016,0.34,0.16,0.33,0.35,0.33
NFLX,07-01-2016,0.34,0.1,0.33,0.34,0.34
NFLX,06/30/2016,0.32,0.05,0.32,0.32,0.32
NFLX,06/29/2016,0.32,0.07,0.32,0.32,0.32
NFLX,06/28/2016,0.31,0.07,0.31,0.31,0.31
NFLX,06/27/2016,0.3,0.08,0.31,0.3,0.3
NFLX,06/24/2016,0.31,0.07,0.31,0.31,0.31
NFLX,06/23/2016,0.32,0.06,0.32,0.32,0.31
NFLX,06/22/2016,0.32,0.05,0.32,0.32,0.32
NFLX,06/21/2016,0.32,0.09,0.33,0.33,0.32
NFLX,06/20/2016,0.33,0.05,0.33,0.33,0.33
NFLX,06/17/2016,0.33,0.05,0.34,0.33,0.34
NFLX,06/16/2016,0.34,0.04,0.33,0.33,0.33
NFLX,06/15/2016,0.33,0.04,0.33,0.33,0.33
NFLX,06/14/2016,0.33,0.05,0.33,0.33,0.33
NFLX,06/13/2016,0.33,0.08,0.33,0.34,0.33
NFLX,06-10-2016,0.33,0.08,0.33,0.33,0.33
NFLX,06-09-2016,0.34,0.05,0.34,0.34,0.34
NFLX,06-08-2016,0.34,0.05,0.35,0.35,0.35
NFLX,06-07-2016,0.35,0.03,0.36,0.35,0.36
NFLX,06-06-2016,0.36,0.04,0.35,0.35,0.36
NFLX,06-03-2016,0.35,0.05,0.36,0.35,0.35
NFLX,06-02-2016,0.36,0.04,0.36,0.35,0.36
NFLX,06-01-2016,0.36,0.05,0.36,0.35,0.36
NFLX,05/31/2016,0.36,0.05,0.36,0.36,0.36
NFLX,05/27/2016,0.36,0.05,0.36,0.36,0.36
NFLX,05/26/2016,0.36,0.11,0.36,0.36,0.36
NFLX,05/25/2016,0.35,0.09,0.35,0.35,0.35
NFLX,05/24/2016,0.34,0.13,0.34,0.34,0.34
NFLX,05/23/2016,0.33,0.08,0.33,0.33,0.33
NFLX,05/20/2016,0.33,0.09,0.32,0.32,0.32
NFLX,05/19/2016,0.32,0.07,0.32,0.32,0.31
NFLX,05/18/2016,0.32,0.08,0.31,0.32,0.31
NFLX,05/17/2016,0.31,0.07,0.31,0.31,0.31
NFLX,05/16/2016,0.31,0.07,0.31,0.31,0.31
NFLX,05/13/2016,0.31,0.07,0.31,0.31,0.31
NFLX,05-12-2016,0.31,0.13,0.32,0.31,0.3
NFLX,05-11-2016,0.32,0.07,0.32,0.32,0.32
NFLX,05-10-2016,0.33,0.07,0.32,0.32,0.32
NFLX,05-09-2016,0.32,0.06,0.32,0.32,0.32
NFLX,05-06-2016,0.32,0.06,0.31,0.31,0.31
NFLX,05-05-2016,0.31,0.06,0.32,0.32,0.32
NFLX,05-04-2016,0.32,0.04,0.32,0.32,0.32
NFLX,05-03-2016,0.32,0.06,0.32,0.32,0.33
NFLX,05-02-2016,0.33,0.07,0.32,0.32,0.32
NFLX,04/29/2016,0.32,0.08,0.32,0.31,0.31
NFLX,04/28/2016,0.32,0.07,0.32,0.32,0.32
NFLX,04/27/2016,0.32,0.07,0.32,0.32,0.32
NFLX,04/26/2016,0.33,0.09,0.33,0.32,0.32
NFLX,04/25/2016,0.33,0.09,0.34,0.33,0.33
NFLX,04/22/2016,0.34,0.1,0.33,0.34,0.34
NFLX,04/21/2016,0.33,0.12,0.34,0.34,0.34
NFLX,04/20/2016,0.34,0.16,0.33,0.34,0.33
NFLX,04/19/2016,0.33,0.36,0.35,0.35,0.34
